order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at
249841,18,14438,83856,74000,0,74000,2019-07-15,2019-07-20,
249920,1,13802,41886,238000,0,238000,2019-08-04,2019-08-07,
249972,29,2428,46489,825000,123750,701250,2019-10-13,2019-10-25,
250042,23,9207,8586,1350000,0,1350000,2019-04-18,2019-04-30,
250102,69,11660,47147,3846000,0,3846000,2019-12-28,2019-12-30,
250366,63,5405,7476,117000,0,117000,2019-11-10,2019-11-15,
250367,8,15400,90362,446000,0,446000,2020-04-11,2020-04-12,
250412,35,4037,76986,504000,0,504000,2019-04-23,2019-05-01,
250426,2,5051,20617,199000,0,199000,2020-03-30,2020-03-31,
250523,7,7518,59812,176000,0,176000,2020-02-10,2020-02-13,
250570,10,4882,91235,903000,0,903000,2019-10-17,2019-10-29,
250664,60,6608,11694,85000,17000,68000,2019-05-30,2019-06-13,
250673,25,11544,5736,300000,0,300000,2019-12-30,2019-12-31,
250707,48,16263,93812,18384000,0,18384000,2020-05-14,2020-05-18,
250752,41,15969,53486,250000,0,250000,2019-05-25,2019-05-26,
251204,64,13453,15395,630000,0,630000,2020-05-20,2020-05-30,
251209,32,11346,15055,120000,0,120000,2019-08-19,2019-08-28,
251216,44,1472,98606,2338000,0,2338000,2020-03-08,2020-03-19,
251273,22,2430,99113,800000,0,800000,2019-11-28,2019-12-04,
251358,46,17885,77399,1824000,0,1824000,2020-03-07,2020-03-10,
251519,1,6291,79771,6880000,0,6880000,2020-03-10,2020-03-14,
251523,55,4302,29340,108000,0,108000,2020-03-07,2020-03-14,
251871,52,4032,61408,196000,0,196000,2020-02-06,2020-02-18,
252059,17,6523,74933,1184000,0,1184000,2019-12-23,2020-01-04,
252188,34,15175,67797,680000,0,680000,2020-04-08,2020-04-21,
252638,5,10918,70408,420000,0,420000,2019-12-15,2019-12-22,
252717,55,13787,20011,2240000,0,2240000,2019-10-19,2019-10-30,
252955,39,16885,86034,165000,0,165000,2019-11-17,2019-11-22,
252985,19,9428,99964,390000,0,390000,2019-02-05,2019-02-19,
253052,31,16722,94165,3860000,0,3860000,2020-02-16,2020-02-17,
253563,52,604,46440,1216000,156000,1060000,2019-12-10,2019-12-14,
253583,46,8808,23731,795000,0,795000,2019-10-05,2019-10-15,
253596,37,12489,4592,2492000,0,2492000,2019-11-27,2019-12-10,
253835,55,9823,1640,1100000,0,1100000,2019-11-30,2019-12-04,
253887,3,9499,24305,52000,0,52000,2020-05-22,2020-06-02,
253975,58,3910,72321,2085000,0,2085000,2020-05-27,2020-06-01,
254111,21,15871,38295,3201000,0,3201000,2020-04-05,2020-04-16,
254231,27,9423,90078,910000,0,910000,2020-04-12,2020-04-21,
254264,32,6306,97298,4089000,0,4089000,2020-02-14,2020-02-16,
254328,33,7304,67106,1756000,0,1756000,2019-10-11,2019-10-16,
254397,14,15421,15985,920000,0,920000,2020-04-06,2020-04-17,
254442,55,8209,63551,425000,0,425000,2019-09-23,2019-10-02,
254907,43,10864,52988,594000,0,594000,2020-05-25,2020-06-06,
255019,17,17393,55077,3463000,0,3463000,2019-12-03,2019-12-09,
255147,12,9862,7989,712000,0,712000,2020-04-03,2020-04-10,
255302,3,7264,48675,2590000,0,2590000,2020-03-13,2020-03-14,
255662,40,13369,10484,2888000,0,2888000,2020-04-05,2020-04-06,
255690,62,12554,84939,48000,0,48000,2020-04-01,2020-04-13,
255908,24,8270,46681,1496000,0,1496000,2020-03-24,2020-04-02,
256027,25,7989,27612,2792000,346500,2445500,2019-12-29,2020-01-09,
256049,45,4262,19795,2190000,0,2190000,2020-02-28,2020-03-03,
256064,69,4692,40732,1125000,0,1125000,2019-02-25,2019-03-05,
256307,47,11778,38791,9665000,0,9665000,2019-10-30,2019-10-31,
256543,3,10433,90885,784000,58000,726000,2020-04-24,2020-05-05,
256585,68,4884,61858,660000,0,660000,2019-02-07,2019-02-18,
256769,45,10038,35478,5541000,0,5541000,2019-11-12,2019-11-17,
256917,51,10953,97752,228000,0,228000,2019-12-24,2019-12-27,
256944,60,13889,12246,416000,0,416000,2020-05-31,2020-06-12,
257034,21,17684,51805,1018000,0,1018000,2020-02-11,2020-02-13,
257170,34,86,2766,1626000,0,1626000,2020-03-18,2020-04-01,
257201,49,11647,56862,5600000,0,5600000,2019-11-07,2019-11-17,
257259,41,7973,68717,108000,0,108000,2019-08-15,2019-08-16,
257313,23,3887,86367,2632000,0,2632000,2020-05-08,2020-05-22,
257336,16,16005,92893,654000,0,654000,2020-01-17,2020-01-26,
257357,43,12214,87055,3136000,91200,3044800,2020-04-19,2020-04-26,
257382,26,12591,43020,390000,0,390000,2019-04-21,2019-05-04,
257771,37,8845,26011,294000,0,294000,2020-02-16,2020-02-28,
257842,56,5815,30301,8531000,0,8531000,2020-04-17,2020-05-01,
257946,23,11166,2508,3300000,0,3300000,2019-12-02,2019-12-06,
258007,30,13695,740,352000,0,352000,2019-08-03,2019-08-05,
258012,3,14624,39480,2546000,0,2546000,2020-03-11,2020-03-13,
258114,39,7168,22498,192000,0,192000,2019-11-30,2019-12-03,
258239,59,11389,58660,7363000,0,7363000,2019-12-22,2019-12-28,
258257,23,14276,20292,1192000,0,1192000,2019-05-27,2019-06-07,
258373,25,6981,9647,522000,0,522000,2019-09-11,2019-09-14,
258416,36,10478,25906,405000,0,405000,2019-10-24,2019-11-04,
258476,54,16936,20265,2886000,0,2886000,2020-03-02,2020-03-14,
258659,33,12939,65443,1044000,0,1044000,2020-05-24,2020-05-31,
258918,13,17110,87894,320000,0,320000,2019-10-21,2019-10-26,
258947,19,13345,32220,532000,0,532000,2019-08-22,2019-09-04,
259040,15,6470,52440,401000,0,401000,2019-12-26,2020-01-04,
259176,7,3269,95828,8982000,0,8982000,2020-05-29,2020-06-11,
259271,14,1214,30369,1778000,0,1778000,2020-03-28,2020-04-06,
259274,67,5526,16691,396000,99000,297000,2020-05-08,2020-05-15,
259483,32,1541,37706,220000,0,220000,2019-10-13,2019-10-22,
259685,27,12974,91346,5566000,511000,5055000,2020-05-29,2020-06-12,
259746,11,9119,50800,588000,0,588000,2020-05-24,2020-05-28,
259764,19,16144,82201,1908000,0,1908000,2019-09-14,2019-09-15,
259838,58,13777,7327,1468000,0,1468000,2020-01-10,2020-01-14,
259917,32,11757,53737,24000,0,24000,2019-10-05,2019-10-19,
259971,44,7854,42076,130000,0,130000,2019-05-06,2019-05-15,
260167,7,3525,78048,1485000,161000,1324000,2020-03-10,2020-03-18,
260259,65,865,12604,3580000,0,3580000,2019-11-13,2019-11-16,
260344,19,8120,59816,6124000,0,6124000,2020-01-08,2020-01-21,
260458,44,8960,6319,104000,0,104000,2020-01-14,2020-01-18,
260459,45,5819,38190,520000,0,520000,2019-02-23,2019-03-08,
260559,38,10306,76979,24000,0,24000,2019-07-22,2019-08-02,
260609,10,8162,73684,1016000,0,1016000,2019-10-20,2019-10-24,
260882,65,6901,56906,960000,0,960000,2019-11-11,2019-11-17,
260959,41,33,25158,33000,0,33000,2020-04-24,2020-05-04,
261066,20,9945,76005,2320000,0,2320000,2020-02-02,2020-02-11,
261135,8,16077,69288,6563000,0,6563000,2019-12-24,2020-01-02,
261175,50,15503,94320,752000,0,752000,2019-12-13,2019-12-15,
261211,15,11042,70449,39000,0,39000,2019-12-30,2020-01-07,
261409,61,8582,56782,2456000,0,2456000,2020-05-22,2020-05-28,
261542,26,13859,54311,862000,0,862000,2019-12-03,2019-12-15,
261792,66,2011,32186,1634000,301000,1333000,2020-02-20,2020-02-28,
261948,25,8031,87698,4266000,0,4266000,2020-04-06,2020-04-09,
262220,20,3413,89887,1559000,0,1559000,2020-05-29,2020-06-12,
262226,13,8573,61865,492000,0,492000,2019-09-01,2019-09-12,
262231,45,6043,94632,1904000,0,1904000,2019-09-10,2019-09-12,
262496,68,8264,9337,324000,0,324000,2019-10-11,2019-10-24,
262597,40,15563,4421,68000,0,68000,2020-02-08,2020-02-13,
262654,5,7602,57120,930000,0,930000,2019-09-07,2019-09-19,
262674,48,1133,58248,405000,0,405000,2019-11-27,2019-12-10,
262705,18,12607,11716,143000,0,143000,2019-04-28,2019-05-02,
262823,13,8447,24609,567000,0,567000,2020-02-01,2020-02-02,
262996,57,3801,90514,310000,0,310000,2020-05-14,2020-05-23,
263196,41,8166,19342,1100000,0,1100000,2020-02-02,2020-02-03,
263496,7,4478,4421,425000,0,425000,2019-12-11,2019-12-23,
263682,54,3572,64576,532000,0,532000,2020-02-12,2020-02-26,
263730,45,14964,47500,3248000,0,3248000,2020-05-17,2020-05-19,
263760,36,1964,83447,4693000,0,4693000,2019-12-03,2019-12-04,
264118,38,2004,27418,2125000,0,2125000,2019-11-11,2019-11-19,
264176,52,8200,29457,350000,0,350000,2019-11-29,2019-12-11,
264227,61,861,38404,1048000,0,1048000,2019-10-16,2019-10-23,
264327,61,17864,99733,2506000,42400,2463600,2020-05-06,2020-05-08,
264484,27,9503,48627,588000,0,588000,2019-09-13,2019-09-25,
264609,3,5916,87747,1426000,0,1426000,2019-09-27,2019-09-29,
264882,50,7890,12320,494000,0,494000,2019-08-03,2019-08-10,
264908,23,13241,94324,694000,0,694000,2019-08-22,2019-08-24,
264935,65,6892,63553,1720000,0,1720000,2019-12-30,2020-01-13,
265113,33,1099,10351,196000,0,196000,2020-03-02,2020-03-06,
265143,65,8450,85306,3375000,0,3375000,2020-04-19,2020-04-21,
265184,31,15122,24613,3948000,0,3948000,2019-11-02,2019-11-08,
265406,9,16835,3192,6034000,0,6034000,2020-02-28,2020-03-07,
265572,27,9995,27838,261000,0,261000,2020-01-23,2020-02-02,
265652,19,1238,33435,5200000,0,5200000,2019-09-14,2019-09-18,
265667,6,6981,31167,1724000,0,1724000,2020-04-05,2020-04-15,
265781,10,11791,84819,651000,0,651000,2019-10-18,2019-10-30,
265845,53,17585,35266,308000,0,308000,2020-05-24,2020-06-01,
265870,31,4027,61733,279000,0,279000,2019-12-19,2019-12-25,
266037,28,3370,99554,445000,0,445000,2020-04-07,2020-04-21,
266086,17,6997,51492,1450000,0,1450000,2020-05-07,2020-05-15,
266110,9,6967,48509,3246000,0,3246000,2020-03-20,2020-03-25,
266156,29,15936,60405,207000,0,207000,2019-08-31,2019-09-08,
266161,40,7344,65670,2160000,0,2160000,2020-01-02,2020-01-13,
266170,17,6800,14649,5980000,0,5980000,2019-09-26,2019-10-06,
266476,66,16778,55370,125000,0,125000,2019-05-06,2019-05-11,
266488,3,13938,16938,6184000,0,6184000,2020-04-12,2020-04-16,
266561,10,13873,40016,672000,0,672000,2020-04-11,2020-04-18,
266644,60,14850,11383,10437000,0,10437000,2020-05-20,2020-05-28,
266855,27,17115,62703,2712000,0,2712000,2020-05-22,2020-05-23,
267243,2,1087,64738,2133000,0,2133000,2019-08-27,2019-09-09,
267392,23,1406,89857,55000,0,55000,2019-10-10,2019-10-24,
267397,28,2894,25477,451000,0,451000,2020-02-03,2020-02-17,
267434,1,10717,57478,395000,0,395000,2020-03-31,2020-04-12,
267551,4,15363,55735,340000,0,340000,2019-08-17,2019-08-18,
267604,20,8762,52318,1206000,0,1206000,2020-02-14,2020-02-21,
267656,62,16182,76260,2144000,0,2144000,2019-10-10,2019-10-21,
267914,52,10683,30008,832000,0,832000,2020-03-02,2020-03-05,
267982,62,709,85824,1720000,0,1720000,2019-12-11,2019-12-21,
268100,49,2652,44220,2686000,79650,2606350,2020-05-29,2020-06-05,
268338,6,13105,25864,2861000,0,2861000,2020-03-15,2020-03-21,
268558,9,14417,56550,126000,0,126000,2019-10-01,2019-10-09,
268589,31,3372,60718,3265000,0,3265000,2020-03-27,2020-04-08,
268726,8,3394,37049,95000,0,95000,2019-06-19,2019-07-03,
268811,50,5316,62862,1781000,0,1781000,2020-04-17,2020-04-22,
268877,4,458,32358,560000,0,560000,2020-04-29,2020-05-03,
268919,54,17486,43748,1434000,0,1434000,2020-03-07,2020-03-09,
269084,35,3120,30523,3133000,0,3133000,2019-11-18,2019-12-02,
269136,27,9517,90486,366000,10800,355200,2020-04-04,2020-04-07,
269255,17,6920,52612,1368000,0,1368000,2019-05-14,2019-05-24,
269270,19,16934,74761,4185000,0,4185000,2020-05-29,2020-06-06,
269366,46,14180,91044,719000,0,719000,2019-10-12,2019-10-14,
269400,58,11880,95045,1223000,0,1223000,2020-04-26,2020-05-01,
269544,37,14483,94653,403000,0,403000,2019-12-15,2019-12-27,
269657,55,14902,52076,1066000,44000,1022000,2020-03-03,2020-03-15,
269841,23,5673,33341,246000,0,246000,2020-05-29,2020-06-08,
269909,69,13258,90773,4162000,0,4162000,2020-04-28,2020-04-30,
270197,8,5721,86244,92000,0,92000,2020-03-21,2020-03-25,
270466,59,5223,20151,218000,0,218000,2020-03-14,2020-03-26,
270537,34,16647,2516,468000,0,468000,2019-11-23,2019-12-07,
270577,69,479,51257,1440000,0,1440000,2019-11-28,2019-12-12,
270656,47,14370,63723,2805000,0,2805000,2019-09-07,2019-09-21,
270788,6,12231,31656,20000,0,20000,2019-06-02,2019-06-03,
270845,69,2274,65083,747000,0,747000,2020-03-10,2020-03-12,
270904,57,3871,44770,747000,0,747000,2019-12-18,2019-12-28,
270921,34,5843,59070,468000,0,468000,2019-08-13,2019-08-26,
271021,36,16182,26063,282000,25200,256800,2020-04-20,2020-04-26,
271045,64,17378,850,10746000,0,10746000,2019-07-03,2019-07-04,
271063,68,3331,4378,1742000,0,1742000,2020-05-14,2020-05-21,
271215,55,16654,47111,4581000,0,4581000,2020-05-30,2020-06-11,
271489,37,4914,25728,1120000,0,1120000,2020-01-30,2020-02-09,
271525,42,5526,97571,92000,0,92000,2019-09-22,2019-09-26,
271598,24,8941,2514,1748000,0,1748000,2020-03-12,2020-03-26,
271620,51,12615,91444,1620000,0,1620000,2019-12-09,2019-12-21,
271637,67,15581,80028,2057000,0,2057000,2019-12-14,2019-12-23,
271690,8,4565,32703,546000,0,546000,2019-10-11,2019-10-12,
271719,47,17845,47019,1150000,0,1150000,2019-12-09,2019-12-17,
271924,49,5009,4337,1604000,0,1604000,2020-05-13,2020-05-23,
271962,30,5247,73854,7620000,0,7620000,2020-01-23,2020-01-26,
271989,20,16151,81588,3673000,17100,3655900,2020-04-17,2020-04-19,
272064,35,12921,47213,38000,0,38000,2019-08-28,2019-09-08,
272076,46,2948,14344,111000,0,111000,2020-04-03,2020-04-17,
272105,37,14798,75930,1712000,0,1712000,2019-12-27,2020-01-04,
272266,20,6720,14062,2946000,0,2946000,2020-04-11,2020-04-23,
272322,44,15577,57044,934000,0,934000,2020-02-29,2020-03-02,
272373,53,15219,73699,723000,0,723000,2019-11-14,2019-11-19,
272548,62,13534,99273,260000,0,260000,2020-02-26,2020-03-07,
272646,30,4938,42402,17000,0,17000,2020-01-28,2020-01-30,
272815,6,74,88312,93000,0,93000,2020-05-25,2020-05-30,
272906,59,12571,11726,550000,0,550000,2020-02-11,2020-02-24,
272975,39,7487,45575,1720000,234000,1486000,2020-04-12,2020-04-24,
273000,25,14964,99034,246000,0,246000,2019-08-26,2019-08-28,
273026,39,9787,86309,334000,0,334000,2019-06-25,2019-07-08,
273090,22,4646,58146,550000,0,550000,2019-10-17,2019-10-22,
273178,25,16698,7297,116000,29000,87000,2019-09-11,2019-09-19,
273543,59,16449,59540,2640000,0,2640000,2019-12-05,2019-12-17,
273604,51,13549,74114,1440000,0,1440000,2019-06-05,2019-06-09,
273605,65,3957,35652,2256000,0,2256000,2019-12-29,2020-01-07,
273665,49,10242,92671,5775000,0,5775000,2020-02-20,2020-03-01,
273708,66,2932,33547,40000,0,40000,2020-03-16,2020-03-27,
273976,58,1277,96551,372000,0,372000,2020-01-25,2020-02-02,
273991,22,7470,51123,1617000,0,1617000,2019-09-24,2019-09-30,
274086,7,1300,54558,3232000,0,3232000,2019-12-25,2020-01-08,
274092,8,6755,85850,3006000,0,3006000,2019-12-22,2019-12-23,
274230,45,3589,27043,1296000,0,1296000,2020-05-20,2020-05-26,
274573,35,16930,68457,1764000,0,1764000,2020-02-16,2020-02-17,
274643,49,15304,92071,3138000,0,3138000,2019-10-21,2019-11-03,
274655,1,10803,89440,48000,0,48000,2019-11-05,2019-11-16,
274807,41,13284,81222,540000,0,540000,2019-12-27,2019-12-31,
274950,34,752,52362,420000,0,420000,2019-04-09,2019-04-17,
275001,63,7867,83468,480000,0,480000,2020-02-21,2020-02-22,
275080,33,366,64369,1056000,0,1056000,2019-09-03,2019-09-06,
275115,31,9122,67415,544000,0,544000,2019-11-02,2019-11-06,
275181,7,8367,87364,728000,0,728000,2019-10-10,2019-10-24,
275245,16,825,64221,44000,0,44000,2019-10-20,2019-10-22,
275253,68,5473,26248,64000,0,64000,2020-04-14,2020-04-18,
275278,45,14038,6839,1756000,0,1756000,2020-04-23,2020-04-25,
275320,54,7557,20222,679000,0,679000,2020-03-08,2020-03-18,
275357,30,12696,11449,4730000,0,4730000,2019-12-01,2019-12-06,
275453,7,14750,33633,1759000,0,1759000,2020-02-23,2020-03-02,
275490,12,12737,36301,6934000,0,6934000,2020-05-27,2020-05-30,
275563,57,5047,76294,864000,0,864000,2019-11-16,2019-11-22,
275700,59,4108,1830,1834000,26600,1807400,2019-12-06,2019-12-07,
275731,67,17576,77490,3000,0,3000,2019-03-12,2019-03-14,
275755,9,13826,14302,1512000,0,1512000,2020-05-20,2020-06-01,
275996,49,14276,20292,384000,0,384000,2019-12-23,2019-12-26,
276017,45,1017,37288,544000,0,544000,2019-12-20,2020-01-02,
276336,37,13329,48645,646000,0,646000,2019-10-17,2019-10-20,
276473,54,1299,3720,386000,0,386000,2020-02-19,2020-02-20,
276521,38,6703,50078,9688000,1350000,8338000,2020-02-12,2020-02-23,
276558,15,5500,55681,468000,0,468000,2019-09-26,2019-10-07,
276565,4,5082,38750,153000,0,153000,2019-09-21,2019-09-27,
276734,35,5006,3413,533000,0,533000,2019-09-01,2019-09-05,
276758,63,2930,99323,2900000,0,2900000,2020-04-20,2020-05-02,
276822,63,10201,12414,304000,0,304000,2020-03-31,2020-04-02,
277337,67,2973,68947,4958000,0,4958000,2020-05-20,2020-05-31,
277441,18,13146,16360,2155000,0,2155000,2020-01-15,2020-01-16,
277466,24,4874,67172,3469000,0,3469000,2020-05-27,2020-06-09,
277665,14,3150,55097,1080000,0,1080000,2020-03-18,2020-03-27,
277708,69,9403,98081,42000,0,42000,2019-03-28,2019-04-03,
278113,36,12212,45035,5307000,0,5307000,2020-04-17,2020-04-20,
278155,7,14072,79760,26000,0,26000,2020-03-25,2020-04-07,
278238,18,1161,91690,991000,0,991000,2020-04-11,2020-04-17,
278275,50,3985,62374,480000,0,480000,2020-02-23,2020-02-24,
278306,66,8196,96800,260000,0,260000,2019-07-10,2019-07-11,
278345,38,13454,7170,408000,0,408000,2019-06-23,2019-06-29,
278379,42,16936,20265,1540000,0,1540000,2019-10-24,2019-10-25,
278383,24,13457,5828,2856000,0,2856000,2019-11-18,2019-11-28,
278555,47,11923,24334,64000,0,64000,2019-07-25,2019-07-27,
278579,65,10784,78476,800000,0,800000,2019-08-10,2019-08-24,
278596,2,6343,15898,2394000,0,2394000,2019-09-14,2019-09-18,
278857,40,3172,87089,1585000,0,1585000,2019-12-31,2020-01-02,
278880,67,6222,61778,1241000,0,1241000,2020-05-05,2020-05-08,
279309,25,14866,82629,1798000,0,1798000,2020-03-20,2020-03-22,
279488,26,181,25730,180000,0,180000,2020-04-11,2020-04-23,
279496,32,16229,6250,3094000,0,3094000,2019-09-03,2019-09-11,
279521,32,8561,170,228000,0,228000,2019-10-23,2019-11-05,
279545,6,14338,79786,363000,0,363000,2020-05-31,2020-06-05,
279705,67,8095,52764,730000,0,730000,2019-12-22,2019-12-25,
279738,14,8430,3824,1178000,0,1178000,2020-04-18,2020-04-29,
279852,20,17088,50038,815000,0,815000,2019-12-17,2019-12-19,
280020,62,8963,31562,2627000,0,2627000,2020-03-14,2020-03-20,
280104,68,14200,57594,224000,0,224000,2019-06-13,2019-06-22,
280220,52,1563,52072,18495000,0,18495000,2020-04-02,2020-04-07,
280240,4,8943,90218,3991000,0,3991000,2020-05-19,2020-05-23,
280315,3,12988,60890,985000,0,985000,2020-04-03,2020-04-17,
280410,24,2714,60587,2835000,0,2835000,2020-03-15,2020-03-16,
280456,68,4810,3032,28000,0,28000,2019-09-27,2019-10-02,
280560,63,3009,1698,1980000,0,1980000,2020-02-07,2020-02-21,
280710,25,6159,26987,2307000,0,2307000,2020-03-11,2020-03-16,
280831,31,79,9772,102000,0,102000,2019-08-22,2019-09-01,
280874,55,7934,67288,270000,0,270000,2019-11-26,2019-12-10,
280948,64,6127,79358,1816000,0,1816000,2020-03-28,2020-04-09,
281006,43,511,50774,3524000,0,3524000,2020-02-17,2020-02-23,
281027,8,10000,4724,1242000,0,1242000,2019-12-23,2019-12-30,
281033,27,10583,43331,821000,0,821000,2020-04-18,2020-04-28,
281064,39,14279,26987,6094000,0,6094000,2020-01-22,2020-02-01,
281161,36,1484,54944,1212000,0,1212000,2020-03-04,2020-03-16,
281339,1,14828,59308,1624000,0,1624000,2019-09-26,2019-10-04,
281344,54,8296,23151,112000,0,112000,2019-11-29,2019-12-12,
281439,51,13618,95020,3250000,0,3250000,2019-07-21,2019-07-24,
281456,27,11209,67415,1431000,0,1431000,2019-09-21,2019-09-24,
281631,57,2090,64852,1254000,0,1254000,2020-02-14,2020-02-20,
281683,20,12825,84184,2191000,0,2191000,2020-01-28,2020-02-06,
281707,16,6563,83493,2089000,156750,1932250,2019-12-07,2019-12-08,
281771,18,9222,16617,440000,0,440000,2019-10-27,2019-11-08,
281802,68,14702,45057,680000,0,680000,2020-01-19,2020-01-28,
281828,28,11266,10547,435000,65250,369750,2019-06-20,2019-06-30,
281857,2,6938,99647,2550000,0,2550000,2019-10-17,2019-10-26,
281871,18,7312,66733,682000,0,682000,2020-05-16,2020-05-27,
281998,45,2244,47991,143000,0,143000,2019-12-29,2020-01-08,
282096,56,1982,63948,78000,0,78000,2019-12-12,2019-12-26,
282121,59,10355,869,615000,0,615000,2020-02-06,2020-02-15,
282288,6,7312,53469,114000,0,114000,2019-05-15,2019-05-23,
282384,64,15928,1462,260000,0,260000,2019-09-12,2019-09-17,
282419,21,16133,47755,1634000,0,1634000,2020-03-26,2020-04-02,
282457,16,2464,71358,5914000,0,5914000,2019-10-28,2019-11-05,
282748,10,7644,72122,283000,0,283000,2020-01-26,2020-01-27,
282778,21,17135,84837,1085000,0,1085000,2019-11-17,2019-11-24,
282858,50,224,65923,3000000,0,3000000,2020-02-18,2020-02-24,
282931,42,5822,92126,968000,0,968000,2019-06-30,2019-07-08,
282979,54,11017,88602,126000,0,126000,2020-01-04,2020-01-10,
283147,52,13199,37706,4848000,0,4848000,2020-03-04,2020-03-05,
283364,1,14320,99356,3580000,0,3580000,2020-03-13,2020-03-15,
283606,66,3461,8426,1536000,0,1536000,2020-04-16,2020-04-17,
283638,46,15983,76261,690000,0,690000,2020-03-30,2020-04-06,
283678,18,16172,7808,252000,0,252000,2019-11-03,2019-11-15,
283774,17,11553,73080,440000,0,440000,2019-12-09,2019-12-16,
283833,24,7946,27546,3325000,0,3325000,2019-10-15,2019-10-16,
283837,29,5292,73909,4800000,0,4800000,2020-05-15,2020-05-26,
284001,47,2555,30966,184000,0,184000,2020-02-05,2020-02-10,
284058,43,7592,12470,3780000,0,3780000,2019-10-17,2019-10-29,
284132,48,7448,42198,3724000,0,3724000,2020-04-14,2020-04-16,
284154,60,5170,63958,2116000,0,2116000,2020-02-07,2020-02-19,
284180,14,2668,66373,216000,0,216000,2020-03-23,2020-03-29,
284286,44,13113,22071,263000,32300,230700,2019-12-25,2019-12-26,
284397,57,9561,39531,728000,0,728000,2020-04-23,2020-04-25,
284448,11,6899,30685,70000,0,70000,2019-11-15,2019-11-19,
284541,25,3929,12266,2535000,0,2535000,2019-11-20,2019-12-03,
284594,3,11229,96598,175000,0,175000,2019-12-21,2019-12-23,
284793,52,17389,74845,3410000,0,3410000,2020-05-19,2020-05-30,
284830,45,12931,77557,2548000,0,2548000,2020-03-25,2020-04-08,
284965,42,621,69518,1802000,0,1802000,2019-05-15,2019-05-22,
284978,26,7888,7838,902000,0,902000,2019-10-20,2019-10-25,
285017,66,4308,95861,5445000,0,5445000,2019-11-10,2019-11-16,
285120,62,5716,22411,280000,0,280000,2019-06-13,2019-06-16,
285215,11,9909,68967,450000,90000,360000,2020-02-03,2020-02-04,
285693,54,6050,14139,4684000,0,4684000,2020-04-11,2020-04-14,
285825,52,8304,31770,268000,0,268000,2019-12-25,2020-01-01,
285933,37,6320,69999,2077000,0,2077000,2020-05-25,2020-06-01,
286031,22,16961,46135,2509000,0,2509000,2020-04-17,2020-05-01,
286050,45,2067,27623,3964000,0,3964000,2020-04-15,2020-04-28,
286179,37,8664,78583,144000,0,144000,2019-12-08,2019-12-19,
286225,37,8509,69297,5389000,0,5389000,2020-05-02,2020-05-08,
286326,32,6983,7590,790000,0,790000,2019-09-14,2019-09-20,
286450,8,3132,86523,1672000,0,1672000,2020-02-22,2020-02-25,
286455,43,7094,71586,775000,0,775000,2019-11-12,2019-11-17,
286499,17,2759,50244,12658000,0,12658000,2020-03-24,2020-03-31,
286626,2,387,23585,2527000,0,2527000,2019-11-08,2019-11-10,
286685,4,4981,17632,1069000,0,1069000,2020-03-22,2020-04-04,
286766,64,6700,68334,84000,0,84000,2019-09-12,2019-09-25,
286803,39,7348,51634,243000,0,243000,2020-04-09,2020-04-13,
286895,56,5570,36895,2844000,0,2844000,2019-08-17,2019-08-22,
286898,35,865,12604,106000,0,106000,2020-05-28,2020-06-09,
286950,39,7636,98572,1066000,0,1066000,2019-12-19,2019-12-26,
286956,23,316,85705,1356000,0,1356000,2019-12-28,2020-01-01,
287046,24,184,1249,4200000,0,4200000,2019-11-01,2019-11-14,
287077,23,9129,84257,129000,0,129000,2019-08-16,2019-08-30,
287215,49,17529,99392,861000,0,861000,2019-12-04,2019-12-07,
287272,58,3185,60056,70000,0,70000,2019-08-11,2019-08-13,
287410,27,12681,29552,100000,0,100000,2019-02-14,2019-02-16,
287486,60,11963,20612,1846000,0,1846000,2019-07-14,2019-07-16,
287651,57,5737,22663,210000,0,210000,2019-02-22,2019-02-23,
287740,19,15245,22763,2387000,0,2387000,2019-11-30,2019-12-09,
287872,57,8661,98838,1764000,0,1764000,2019-12-01,2019-12-04,
287906,58,1050,26987,1080000,0,1080000,2019-08-03,2019-08-14,
287967,65,17929,23789,1333000,0,1333000,2019-10-11,2019-10-24,
288047,27,3262,82962,1510000,0,1510000,2020-04-19,2020-04-26,
288069,8,15035,87461,104000,0,104000,2019-06-01,2019-06-12,
288194,1,12779,47019,624000,0,624000,2019-12-13,2019-12-18,
288239,56,3670,78542,2648000,0,2648000,2020-05-26,2020-06-03,
288451,37,15524,92141,5100000,0,5100000,2020-05-26,2020-06-02,
288912,21,14029,71992,1188000,0,1188000,2019-10-16,2019-10-18,
289227,61,17764,8551,5850000,0,5850000,2020-02-01,2020-02-05,
289246,40,7363,60569,414000,0,414000,2019-11-20,2019-12-02,
289388,53,7568,19982,731000,0,731000,2020-04-09,2020-04-22,
289417,60,11172,38913,1287000,0,1287000,2020-02-11,2020-02-25,
289478,18,8081,81421,2553000,0,2553000,2020-04-22,2020-05-02,
289499,2,13657,84452,2147000,0,2147000,2019-10-08,2019-10-22,
289538,39,12229,8077,2273000,0,2273000,2020-05-21,2020-06-04,
289606,65,3369,87822,408000,0,408000,2020-02-18,2020-02-26,
289705,62,4972,22391,480000,0,480000,2019-07-05,2019-07-08,
289737,57,16219,7190,691000,14700,676300,2020-04-04,2020-04-15,
289780,19,3642,68997,44000,0,44000,2020-01-04,2020-01-08,
289855,38,15988,13751,45000,0,45000,2019-08-25,2019-09-05,
