order_id,seller_id,buyer_id,kodepos,subtotal,discount,total,created_at,paid_at,delivery_at,lokasi
273595.0,58.0,11690.0,78150,2108000.0,0.0,2108000.0,2019-11-23,0,,Kalimantan
273636.0,63.0,6072.0,58923,210000.0,0.0,210000.0,2019-11-12,0,,"Jawa Tengah, Yogyakarta"
273698.0,27.0,12252.0,85965,3706000.0,0.0,3706000.0,2019-10-31,0,,"Bali, Nusa Tenggara"
273775.0,3.0,10875.0,92200,3033000.0,0.0,3033000.0,2020-03-09,0,,"Sulawesi, Maluku, Papua"
273886.0,39.0,16728.0,57482,120000.0,0.0,120000.0,2019-11-06,0,,"Jawa Tengah, Yogyakarta"
273911.0,36.0,16093.0,44214,240000.0,0.0,240000.0,2019-12-09,0,,"Banten, Jawa Barat"
274013.0,6.0,12353.0,91517,84000.0,0.0,84000.0,2019-12-29,0,,"Sulawesi, Maluku, Papua"
274062.0,46.0,4820.0,65484,403000.0,0.0,403000.0,2020-05-14,0,,Jawa Timur
274133.0,35.0,5176.0,93819,1064000.0,0.0,1064000.0,2019-12-26,0,,"Sulawesi, Maluku, Papua"
274143.0,18.0,204.0,53580,63000.0,0.0,63000.0,2019-11-20,0,,"Jawa Tengah, Yogyakarta"
274220.0,23.0,9280.0,79948,3372000.0,0.0,3372000.0,2020-04-07,0,,Kalimantan
274254.0,19.0,16175.0,53218,4050000.0,0.0,4050000.0,2020-05-30,0,,"Jawa Tengah, Yogyakarta"
274371.0,2.0,6808.0,19256,798000.0,0.0,798000.0,2019-11-17,0,,"Jakarta, sebagian Banten dan Jawa Barat"
274554.0,43.0,10181.0,12568,6512000.0,89250.0,6422750.0,2020-05-23,0,,"Jakarta, sebagian Banten dan Jawa Barat"
274627.0,15.0,12010.0,52803,68000.0,0.0,68000.0,2019-12-15,0,,"Jawa Tengah, Yogyakarta"
274690.0,25.0,15556.0,47500,42000.0,0.0,42000.0,2019-11-15,0,,"Banten, Jawa Barat"
274810.0,55.0,5966.0,95828,2193000.0,0.0,2193000.0,2020-03-01,0,,"Sulawesi, Maluku, Papua"
274904.0,41.0,6725.0,32068,752000.0,0.0,752000.0,2020-04-25,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
274911.0,62.0,4870.0,39274,16000.0,0.0,16000.0,2019-10-31,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
274922.0,7.0,17408.0,8774,276000.0,0.0,276000.0,2020-02-17,0,,"Bali, Nusa Tenggara"
274947.0,67.0,683.0,20298,112000.0,0.0,112000.0,2019-10-21,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
275338.0,50.0,2542.0,31781,2203000.0,0.0,2203000.0,2020-03-07,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
275492.0,64.0,8901.0,88593,2068000.0,0.0,2068000.0,2020-01-09,0,,"Bali, Nusa Tenggara"
275519.0,56.0,3596.0,83156,208000.0,0.0,208000.0,2019-10-14,0,,"Bali, Nusa Tenggara"
275662.0,48.0,13925.0,49329,352000.0,0.0,352000.0,2019-07-24,0,,"Banten, Jawa Barat"
275886.0,65.0,10634.0,84043,289000.0,0.0,289000.0,2020-03-27,0,,"Bali, Nusa Tenggara"
276018.0,5.0,11545.0,37195,5673000.0,0.0,5673000.0,2020-04-16,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
276040.0,7.0,4475.0,93187,3700000.0,0.0,3700000.0,2019-12-19,0,,"Sulawesi, Maluku, Papua"
276085.0,53.0,17117.0,30762,1984000.0,0.0,1984000.0,2019-11-18,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
276125.0,61.0,15075.0,17019,320000.0,0.0,320000.0,2019-09-30,0,,"Jakarta, sebagian Banten dan Jawa Barat"
276405.0,34.0,3413.0,89887,1331000.0,224000.0,1107000.0,2020-04-29,0,,"Bali, Nusa Tenggara"
276530.0,53.0,4226.0,61950,114000.0,0.0,114000.0,2019-10-29,0,,Jawa Timur
276801.0,5.0,9905.0,50839,11050000.0,0.0,11050000.0,2019-12-25,0,,"Jawa Tengah, Yogyakarta"
276846.0,48.0,740.0,91819,492000.0,11700.0,480300.0,2019-11-19,0,,"Sulawesi, Maluku, Papua"
276928.0,49.0,4564.0,62747,52000.0,0.0,52000.0,2020-01-27,0,,Jawa Timur
276946.0,18.0,2993.0,19615,6890000.0,0.0,6890000.0,2019-05-16,0,,"Jakarta, sebagian Banten dan Jawa Barat"
277004.0,59.0,7510.0,58639,126000.0,0.0,126000.0,2019-12-26,0,,"Jawa Tengah, Yogyakarta"
277027.0,45.0,5967.0,23684,626000.0,0.0,626000.0,2020-05-09,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
277029.0,6.0,5272.0,70870,748000.0,0.0,748000.0,2019-11-08,0,,Kalimantan
277192.0,14.0,9475.0,41290,441000.0,0.0,441000.0,2019-08-03,0,,"Banten, Jawa Barat"
277198.0,61.0,12402.0,69169,926000.0,0.0,926000.0,2020-01-07,0,,Jawa Timur
277316.0,38.0,15327.0,13485,768000.0,0.0,768000.0,2020-04-15,0,,"Jakarta, sebagian Banten dan Jawa Barat"
277458.0,40.0,11868.0,49431,240000.0,0.0,240000.0,2020-01-10,0,,"Banten, Jawa Barat"
277477.0,53.0,7501.0,1648,1711000.0,225150.0,1485850.0,2020-02-20,0,,"Jakarta, sebagian Banten dan Jawa Barat"
277529.0,15.0,3391.0,59640,144000.0,0.0,144000.0,2019-11-20,0,,"Jawa Tengah, Yogyakarta"
277531.0,69.0,5483.0,31365,3275000.0,0.0,3275000.0,2019-09-29,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
277960.0,63.0,3119.0,15852,4869000.0,0.0,4869000.0,2020-05-06,0,,"Jakarta, sebagian Banten dan Jawa Barat"
278123.0,8.0,9713.0,62527,2100000.0,0.0,2100000.0,2019-07-08,0,,Jawa Timur
278131.0,52.0,8055.0,55284,2074000.0,0.0,2074000.0,2019-11-03,0,,"Jawa Tengah, Yogyakarta"
278182.0,25.0,9339.0,72103,2553000.0,0.0,2553000.0,2019-10-16,0,,Kalimantan
278624.0,26.0,15233.0,6410,1485000.0,0.0,1485000.0,2020-01-13,0,,Jawa Timur
278695.0,43.0,12762.0,83643,1284000.0,0.0,1284000.0,2020-02-16,0,,"Bali, Nusa Tenggara"
278760.0,46.0,1002.0,49977,750000.0,0.0,750000.0,2019-12-27,0,,"Banten, Jawa Barat"
278797.0,31.0,7339.0,66237,936000.0,0.0,936000.0,2019-12-27,0,,Jawa Timur
278815.0,12.0,1463.0,81530,4950000.0,0.0,4950000.0,2020-02-26,0,,"Bali, Nusa Tenggara"
278948.0,8.0,14725.0,36389,58000.0,0.0,58000.0,2019-12-31,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
279125.0,40.0,17194.0,39191,861000.0,0.0,861000.0,2020-03-01,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
279322.0,66.0,13188.0,21207,164000.0,0.0,164000.0,2019-08-13,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
279359.0,45.0,13851.0,66224,6858000.0,23100.0,6834900.0,2020-05-30,0,,Jawa Timur
279403.0,59.0,2015.0,794,840000.0,0.0,840000.0,2019-06-22,0,,Kalimantan
279539.0,28.0,9799.0,73292,2752000.0,0.0,2752000.0,2019-10-02,0,,Kalimantan
279694.0,18.0,14149.0,83578,116000.0,0.0,116000.0,2019-08-07,0,,"Bali, Nusa Tenggara"
280119.0,9.0,15973.0,72451,489000.0,0.0,489000.0,2019-09-25,0,,Kalimantan
280214.0,47.0,9388.0,91575,2244000.0,0.0,2244000.0,2020-03-26,0,,"Sulawesi, Maluku, Papua"
280352.0,57.0,11658.0,11039,3000000.0,0.0,3000000.0,2019-09-23,0,,"Jakarta, sebagian Banten dan Jawa Barat"
280420.0,48.0,15967.0,45297,126000.0,0.0,126000.0,2019-09-29,0,,"Banten, Jawa Barat"
280465.0,8.0,9347.0,19839,3287000.0,0.0,3287000.0,2019-12-21,0,,"Jakarta, sebagian Banten dan Jawa Barat"
280591.0,57.0,13847.0,47611,432000.0,0.0,432000.0,2019-10-04,0,,"Banten, Jawa Barat"
280809.0,13.0,13694.0,96854,145000.0,0.0,145000.0,2019-07-19,0,,"Sulawesi, Maluku, Papua"
280904.0,37.0,10587.0,48082,120000.0,0.0,120000.0,2019-01-23,0,,"Banten, Jawa Barat"
281037.0,21.0,15151.0,77551,962000.0,0.0,962000.0,2020-03-09,0,,Kalimantan
281110.0,57.0,12836.0,54900,204000.0,0.0,204000.0,2019-10-07,0,,"Jawa Tengah, Yogyakarta"
281116.0,40.0,6942.0,95049,40000.0,0.0,40000.0,2019-12-22,0,,"Sulawesi, Maluku, Papua"
281120.0,58.0,8707.0,91028,4740000.0,0.0,4740000.0,2020-05-02,0,,"Sulawesi, Maluku, Papua"
281371.0,11.0,1473.0,32262,1460000.0,0.0,1460000.0,2019-12-15,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
281468.0,27.0,370.0,54484,464000.0,0.0,464000.0,2020-02-08,0,,"Jawa Tengah, Yogyakarta"
281504.0,64.0,14377.0,4280,252000.0,0.0,252000.0,2019-10-09,0,,"Banten, Jawa Barat"
281508.0,6.0,13705.0,30473,570000.0,0.0,570000.0,2019-10-10,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
281697.0,30.0,2097.0,6956,3830000.0,0.0,3830000.0,2019-11-03,0,,Jawa Timur
281844.0,60.0,3195.0,93867,352000.0,0.0,352000.0,2020-03-20,0,,"Sulawesi, Maluku, Papua"
281879.0,32.0,7042.0,22126,405000.0,60750.0,344250.0,2019-12-02,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
281940.0,58.0,10247.0,52059,9261000.0,0.0,9261000.0,2019-10-03,0,,"Jawa Tengah, Yogyakarta"
281977.0,55.0,16890.0,23165,380000.0,0.0,380000.0,2019-08-28,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
282120.0,48.0,11995.0,63244,36000.0,7200.0,28800.0,2019-10-13,0,,Jawa Timur
282450.0,50.0,11156.0,68792,4668000.0,0.0,4668000.0,2020-05-29,0,,Jawa Timur
282545.0,17.0,1789.0,10357,10767000.0,0.0,10767000.0,2019-09-08,0,,"Jakarta, sebagian Banten dan Jawa Barat"
282570.0,29.0,10549.0,17814,630000.0,0.0,630000.0,2020-01-05,0,,"Jakarta, sebagian Banten dan Jawa Barat"
282720.0,52.0,6742.0,68877,1890000.0,0.0,1890000.0,2019-12-10,0,,Jawa Timur
282737.0,60.0,5874.0,73303,3297000.0,0.0,3297000.0,2020-04-02,0,,Kalimantan
282804.0,19.0,10721.0,86009,750000.0,0.0,750000.0,2019-12-16,0,,"Bali, Nusa Tenggara"
282837.0,47.0,11223.0,55824,330000.0,0.0,330000.0,2019-11-23,0,,"Jawa Tengah, Yogyakarta"
282871.0,46.0,8654.0,54688,1256000.0,0.0,1256000.0,2020-04-15,0,,"Jawa Tengah, Yogyakarta"
282958.0,15.0,3224.0,34997,12000.0,0.0,12000.0,2020-02-28,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
283045.0,23.0,4128.0,78955,1970000.0,0.0,1970000.0,2020-05-23,0,,Kalimantan
283081.0,22.0,377.0,83646,444000.0,0.0,444000.0,2020-03-31,0,,"Bali, Nusa Tenggara"
283205.0,31.0,9157.0,15325,162000.0,0.0,162000.0,2019-05-04,0,,"Jakarta, sebagian Banten dan Jawa Barat"
283421.0,41.0,16053.0,64486,312000.0,0.0,312000.0,2019-12-20,0,,Jawa Timur
283447.0,64.0,13732.0,65818,10266000.0,0.0,10266000.0,2020-01-30,0,,Jawa Timur
283536.0,37.0,2436.0,2678,1512000.0,0.0,1512000.0,2019-10-09,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
283622.0,45.0,7773.0,70704,2062000.0,0.0,2062000.0,2020-02-14,0,,Kalimantan
283691.0,40.0,5708.0,6841,1078000.0,0.0,1078000.0,2019-01-23,0,,Jawa Timur
283717.0,17.0,12801.0,55712,150000.0,0.0,150000.0,2019-04-25,0,,"Jawa Tengah, Yogyakarta"
283761.0,65.0,15806.0,10183,374000.0,0.0,374000.0,2019-10-29,0,,"Jakarta, sebagian Banten dan Jawa Barat"
283917.0,49.0,321.0,81423,198000.0,0.0,198000.0,2019-11-18,0,,"Bali, Nusa Tenggara"
283947.0,40.0,5327.0,45405,1940000.0,0.0,1940000.0,2020-03-28,0,,"Banten, Jawa Barat"
283954.0,59.0,5588.0,99465,2662000.0,0.0,2662000.0,2020-05-24,0,,"Sulawesi, Maluku, Papua"
283959.0,64.0,11435.0,72481,21922000.0,780000.0,21142000.0,2019-12-24,0,,Kalimantan
283996.0,13.0,6175.0,40464,207000.0,0.0,207000.0,2019-08-26,0,,"Banten, Jawa Barat"
284037.0,27.0,1754.0,93375,2470000.0,0.0,2470000.0,2020-04-05,0,,"Sulawesi, Maluku, Papua"
284045.0,34.0,1013.0,45387,2274000.0,0.0,2274000.0,2019-08-02,0,,"Banten, Jawa Barat"
284198.0,26.0,3194.0,59693,392000.0,0.0,392000.0,2020-04-17,0,,"Jawa Tengah, Yogyakarta"
284221.0,59.0,14614.0,92910,697000.0,0.0,697000.0,2019-09-10,0,,"Sulawesi, Maluku, Papua"
284235.0,16.0,4002.0,96654,2204000.0,0.0,2204000.0,2020-05-12,0,,"Sulawesi, Maluku, Papua"
284348.0,16.0,3501.0,69726,3613000.0,0.0,3613000.0,2020-02-18,0,,Jawa Timur
284482.0,24.0,11502.0,42840,980000.0,0.0,980000.0,2020-04-25,0,,"Banten, Jawa Barat"
284509.0,24.0,15398.0,30691,798000.0,0.0,798000.0,2019-11-22,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
284536.0,50.0,17046.0,83785,3048000.0,0.0,3048000.0,2019-10-09,0,,"Bali, Nusa Tenggara"
284627.0,27.0,14845.0,52231,2112000.0,0.0,2112000.0,2020-01-04,0,,"Jawa Tengah, Yogyakarta"
284637.0,18.0,6579.0,6063,6458000.0,0.0,6458000.0,2020-04-22,0,,Jawa Timur
284686.0,46.0,16405.0,48915,406000.0,0.0,406000.0,2019-12-21,0,,"Banten, Jawa Barat"
284732.0,57.0,11747.0,62839,549000.0,0.0,549000.0,2019-12-18,0,,Jawa Timur
284831.0,45.0,7364.0,96252,1896000.0,0.0,1896000.0,2019-11-21,0,,"Sulawesi, Maluku, Papua"
284850.0,8.0,929.0,61042,1558000.0,0.0,1558000.0,2019-05-31,0,,Jawa Timur
285086.0,54.0,15016.0,62963,3339000.0,0.0,3339000.0,2020-05-23,0,,Jawa Timur
285291.0,43.0,2037.0,64112,3503000.0,0.0,3503000.0,2020-05-24,0,,Jawa Timur
285376.0,28.0,3418.0,17075,2084000.0,0.0,2084000.0,2019-11-07,0,,"Jakarta, sebagian Banten dan Jawa Barat"
285536.0,69.0,6293.0,93852,3638000.0,0.0,3638000.0,2019-04-10,0,,"Sulawesi, Maluku, Papua"
285553.0,42.0,6888.0,47020,91000.0,0.0,91000.0,2019-08-07,0,,"Banten, Jawa Barat"
285674.0,32.0,12412.0,13585,1862000.0,0.0,1862000.0,2020-01-17,0,,"Jakarta, sebagian Banten dan Jawa Barat"
285752.0,41.0,3185.0,37780,663000.0,0.0,663000.0,2020-01-25,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
285885.0,35.0,6272.0,50171,261000.0,0.0,261000.0,2019-12-06,0,,"Jawa Tengah, Yogyakarta"
285953.0,25.0,249.0,55643,210000.0,0.0,210000.0,2019-11-16,0,,"Jawa Tengah, Yogyakarta"
286140.0,20.0,12224.0,85006,260000.0,0.0,260000.0,2019-05-17,0,,"Bali, Nusa Tenggara"
286152.0,28.0,16338.0,36358,268000.0,0.0,268000.0,2020-05-23,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
286175.0,25.0,2186.0,23926,4431000.0,0.0,4431000.0,2020-05-02,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
286273.0,3.0,3609.0,65490,594000.0,0.0,594000.0,2020-03-25,0,,Jawa Timur
286337.0,17.0,2397.0,95157,1574000.0,0.0,1574000.0,2020-01-12,0,,"Sulawesi, Maluku, Papua"
286434.0,1.0,321.0,81222,420000.0,0.0,420000.0,2020-05-15,0,,"Bali, Nusa Tenggara"
286444.0,69.0,11325.0,51408,638000.0,0.0,638000.0,2019-07-29,0,,"Jawa Tengah, Yogyakarta"
286487.0,21.0,9110.0,92585,228000.0,0.0,228000.0,2019-11-10,0,,"Sulawesi, Maluku, Papua"
286654.0,51.0,3950.0,8907,96000.0,0.0,96000.0,2020-05-19,0,,"Bali, Nusa Tenggara"
286713.0,42.0,2051.0,52254,1108000.0,0.0,1108000.0,2020-03-15,0,,"Jawa Tengah, Yogyakarta"
286794.0,48.0,16437.0,18658,793000.0,0.0,793000.0,2020-01-10,0,,"Jakarta, sebagian Banten dan Jawa Barat"
286949.0,26.0,3619.0,65968,2340000.0,0.0,2340000.0,2019-09-30,0,,Jawa Timur
287022.0,25.0,1821.0,98912,126000.0,0.0,126000.0,2019-04-20,0,,"Sulawesi, Maluku, Papua"
287051.0,66.0,305.0,23372,560000.0,0.0,560000.0,2019-10-16,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
287116.0,9.0,140.0,20637,333000.0,0.0,333000.0,2019-08-24,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
287136.0,42.0,5171.0,41830,30000.0,0.0,30000.0,2019-11-27,0,,"Banten, Jawa Barat"
287367.0,8.0,4509.0,52658,836000.0,0.0,836000.0,2019-10-12,0,,"Jawa Tengah, Yogyakarta"
287699.0,62.0,13550.0,99752,382000.0,0.0,382000.0,2020-03-14,0,,"Sulawesi, Maluku, Papua"
287709.0,21.0,6491.0,70902,2364000.0,0.0,2364000.0,2019-12-30,0,,Kalimantan
287908.0,35.0,11114.0,92063,1374000.0,0.0,1374000.0,2019-12-15,0,,"Sulawesi, Maluku, Papua"
287924.0,45.0,7873.0,71675,36000.0,0.0,36000.0,2019-10-24,0,,Kalimantan
288127.0,62.0,14400.0,51831,176000.0,0.0,176000.0,2020-04-24,0,,"Jawa Tengah, Yogyakarta"
288197.0,52.0,17192.0,75260,2774000.0,0.0,2774000.0,2020-04-19,0,,Kalimantan
288275.0,61.0,5521.0,87209,128000.0,0.0,128000.0,2019-12-22,0,,"Bali, Nusa Tenggara"
288370.0,7.0,7406.0,86934,1680000.0,0.0,1680000.0,2019-11-23,0,,"Bali, Nusa Tenggara"
288522.0,59.0,17886.0,79474,3857000.0,0.0,3857000.0,2019-10-16,0,,Kalimantan
288602.0,20.0,5618.0,51467,3300000.0,0.0,3300000.0,2019-10-10,0,,"Jawa Tengah, Yogyakarta"
288758.0,34.0,5678.0,69620,780000.0,0.0,780000.0,2019-12-15,0,,Jawa Timur
288916.0,4.0,5215.0,92166,4766000.0,0.0,4766000.0,2020-03-19,0,,"Sulawesi, Maluku, Papua"
289018.0,47.0,17018.0,78142,917000.0,0.0,917000.0,2020-04-04,0,,Kalimantan
289073.0,12.0,8912.0,7090,6571000.0,0.0,6571000.0,2020-05-21,0,,Kalimantan
289080.0,59.0,3176.0,35330,1827000.0,0.0,1827000.0,2020-04-23,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
289107.0,48.0,7085.0,28052,3172000.0,0.0,3172000.0,2020-01-29,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
289282.0,41.0,17102.0,84507,36000.0,0.0,36000.0,2019-08-30,0,,"Bali, Nusa Tenggara"
289326.0,35.0,6623.0,22246,1159000.0,0.0,1159000.0,2020-03-23,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
289413.0,23.0,16516.0,55746,1560000.0,0.0,1560000.0,2020-02-16,0,,"Jawa Tengah, Yogyakarta"
289448.0,16.0,9755.0,95750,2090000.0,0.0,2090000.0,2020-03-19,0,,"Sulawesi, Maluku, Papua"
289611.0,61.0,11485.0,37535,992000.0,0.0,992000.0,2020-03-27,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
290092.0,52.0,15873.0,96425,20000.0,0.0,20000.0,2019-12-10,0,,"Sulawesi, Maluku, Papua"
290163.0,39.0,10039.0,72170,870000.0,0.0,870000.0,2019-11-20,0,,Kalimantan
290164.0,55.0,3267.0,97300,120000.0,0.0,120000.0,2019-03-07,0,,"Sulawesi, Maluku, Papua"
290306.0,3.0,14851.0,67609,840000.0,0.0,840000.0,2019-10-08,0,,Jawa Timur
290438.0,31.0,4278.0,59585,1367000.0,0.0,1367000.0,2020-04-19,0,,"Jawa Tengah, Yogyakarta"
290603.0,9.0,7600.0,89264,930000.0,0.0,930000.0,2019-11-25,0,,"Bali, Nusa Tenggara"
290789.0,68.0,15449.0,85627,252000.0,0.0,252000.0,2019-11-03,0,,"Bali, Nusa Tenggara"
290794.0,56.0,14043.0,62794,5301000.0,0.0,5301000.0,2020-03-26,0,,Jawa Timur
290816.0,66.0,1221.0,7369,1346000.0,0.0,1346000.0,2019-08-19,0,,Kalimantan
290956.0,21.0,3529.0,60392,1746000.0,0.0,1746000.0,2020-02-05,0,,Jawa Timur
291267.0,47.0,16455.0,22448,414000.0,0.0,414000.0,2020-05-30,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
291444.0,69.0,1478.0,41961,409000.0,0.0,409000.0,2019-12-04,0,,"Banten, Jawa Barat"
291510.0,36.0,9777.0,95719,1675000.0,0.0,1675000.0,2019-10-05,0,,"Sulawesi, Maluku, Papua"
291549.0,20.0,17346.0,39891,2645000.0,0.0,2645000.0,2019-12-16,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
291658.0,49.0,3962.0,4019,1575000.0,0.0,1575000.0,2019-11-26,0,,"Banten, Jawa Barat"
291828.0,10.0,2138.0,18045,3000000.0,0.0,3000000.0,2019-08-19,0,,"Jakarta, sebagian Banten dan Jawa Barat"
292011.0,31.0,2376.0,89163,532000.0,0.0,532000.0,2019-11-29,0,,"Bali, Nusa Tenggara"
292134.0,12.0,11545.0,40101,2820000.0,133000.0,2687000.0,2020-05-30,0,,"Banten, Jawa Barat"
292156.0,47.0,17756.0,36824,7007000.0,0.0,7007000.0,2020-04-09,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
292312.0,28.0,10462.0,2371,253000.0,0.0,253000.0,2019-11-01,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
292524.0,20.0,7936.0,69774,3120000.0,0.0,3120000.0,2020-01-23,0,,Jawa Timur
292805.0,8.0,1344.0,6136,1020000.0,0.0,1020000.0,2020-03-11,0,,Jawa Timur
293028.0,4.0,5414.0,49709,58000.0,0.0,58000.0,2019-08-22,0,,"Banten, Jawa Barat"
293053.0,18.0,15581.0,22970,451000.0,0.0,451000.0,2020-03-12,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
293235.0,4.0,962.0,13981,416000.0,0.0,416000.0,2020-01-03,0,,"Jakarta, sebagian Banten dan Jawa Barat"
293236.0,41.0,17793.0,97620,174000.0,0.0,174000.0,2019-11-18,0,,"Sulawesi, Maluku, Papua"
293403.0,26.0,2025.0,91266,1709000.0,0.0,1709000.0,2020-03-09,0,,"Sulawesi, Maluku, Papua"
293515.0,20.0,5262.0,94691,433000.0,0.0,433000.0,2020-03-20,0,,"Sulawesi, Maluku, Papua"
293553.0,31.0,17117.0,24719,5790000.0,0.0,5790000.0,2020-04-05,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
293659.0,50.0,9363.0,35676,4655000.0,0.0,4655000.0,2019-04-12,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
293810.0,13.0,14614.0,48832,802000.0,0.0,802000.0,2020-05-23,0,,"Banten, Jawa Barat"
293814.0,40.0,2638.0,32703,1339000.0,1600.0,1337400.0,2020-05-31,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
293874.0,46.0,12222.0,22400,1620000.0,0.0,1620000.0,2019-07-03,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
293961.0,35.0,15809.0,27708,552000.0,0.0,552000.0,2019-07-16,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
294341.0,26.0,4167.0,70869,821000.0,0.0,821000.0,2019-12-17,0,,Kalimantan
294385.0,51.0,7199.0,95924,368000.0,0.0,368000.0,2019-08-11,0,,"Sulawesi, Maluku, Papua"
294421.0,17.0,16967.0,65732,492000.0,0.0,492000.0,2019-12-10,0,,Jawa Timur
294499.0,18.0,3143.0,19534,208000.0,0.0,208000.0,2020-05-12,0,,"Jakarta, sebagian Banten dan Jawa Barat"
294542.0,6.0,5790.0,95844,2240000.0,0.0,2240000.0,2019-12-19,0,,"Sulawesi, Maluku, Papua"
294605.0,51.0,3834.0,92213,515000.0,0.0,515000.0,2019-04-23,0,,"Sulawesi, Maluku, Papua"
294744.0,1.0,16350.0,19131,380000.0,0.0,380000.0,2019-08-29,0,,"Jakarta, sebagian Banten dan Jawa Barat"
294858.0,26.0,10338.0,11799,733000.0,0.0,733000.0,2019-11-23,0,,"Jakarta, sebagian Banten dan Jawa Barat"
294921.0,18.0,531.0,63714,87000.0,0.0,87000.0,2019-06-21,0,,Jawa Timur
294963.0,31.0,6036.0,76855,80000.0,0.0,80000.0,2020-01-18,0,,Kalimantan
295183.0,53.0,15989.0,95727,648000.0,0.0,648000.0,2019-08-17,0,,"Sulawesi, Maluku, Papua"
295268.0,30.0,9549.0,16448,703000.0,16800.0,686200.0,2020-02-23,0,,"Jakarta, sebagian Banten dan Jawa Barat"
295289.0,65.0,3096.0,67673,980000.0,0.0,980000.0,2020-02-22,0,,Jawa Timur
295319.0,55.0,2163.0,45749,96000.0,0.0,96000.0,2019-10-27,0,,"Banten, Jawa Barat"
295348.0,18.0,2992.0,24129,286000.0,0.0,286000.0,2020-03-06,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
295534.0,29.0,400.0,36928,4898000.0,0.0,4898000.0,2019-12-25,0,,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
295586.0,30.0,5310.0,69567,979000.0,0.0,979000.0,2020-05-10,0,,Jawa Timur
295630.0,7.0,10921.0,23464,252000.0,0.0,252000.0,2019-11-07,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
295732.0,9.0,6092.0,22990,126000.0,0.0,126000.0,2019-12-28,0,,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
295764.0,29.0,297.0,7647,210000.0,0.0,210000.0,2020-02-12,0,,Kalimantan
295842.0,13.0,2825.0,11478,3278000.0,0.0,3278000.0,2020-05-24,0,,"Jakarta, sebagian Banten dan Jawa Barat"
296134.0,62.0,6696.0,97818,266000.0,0.0,266000.0,2019-11-26,0,,"Sulawesi, Maluku, Papua"
296192.0,29.0,1965.0,73699,328000.0,0.0,328000.0,2019-11-16,0,,Kalimantan
296222.0,32.0,2595.0,157,200000.0,0.0,200000.0,2019-12-18,0,,"Jakarta, sebagian Banten dan Jawa Barat"
